"Object Count","Object Name","Object ID","Object Color R,G,B","Object Material","Object Category","Object Type","Attribute Keys","Attribute Texts","Object Keys","Object Texts"
"1","","cf83ed7b-4118-48a0-986c-0d1c1825deb6","0,0,0","","point","-10.35693359375,-2.034505212122895e-05,-34.60811297098795"
"2","","2dee3fb4-11f3-493e-8789-25c20ed6ade6","0,0,0","","point","-48.35139973958326,-2.034505212122895e-05,-27.94978777567545"
"3","","2655281f-36c0-4f23-b202-a77372bf5b5b","0,0,0","","point","54.955810546875,0,-64.66182136535645"
"4","","ed05a296-e046-4c06-a860-ff9e468f3fae","0,0,0","","point","-57.141357421875,0,71.9776782989502"
"5","","b36ea0e4-f59e-43b3-af12-80cfedc1a939","0,0,0","","point","-57.16796875,0,63.60090827941895"
"6","","3d4a0a29-9d1f-4f81-b762-f89438588e14","0,0,0","","point","-56.43603515625,0,54.75602912902832"
"7","","2a557811-08eb-4b99-9eac-b64b76a43d18","0,0,0","","point","-55.9775390625,0,45.48188781738281"
"8","","649e03c5-8a1e-4c94-b057-6b67b3e5c148","0,0,0","","point","-54.8193359375,0,-39.58667182922363"
"9","","72860c96-608d-4378-b63d-9472a607f85e","0,0,0","","point","-45.131591796875,0,-41.62565803527832"
"10","","d1b3c906-3eeb-4562-b6ab-bdb65286c8cc","0,0,0","","point","-49.051025390625,0,69.16653251647949"
"11","","a5216125-6088-4cea-b8d1-1195dd0c463e","0,0,0","","point","36.8209228515625,0,-62.60093879699707"
"12","","2c427f20-9c32-4dff-b876-9a4306affd25","0,0,0","","point","28.1251220703125,0,-60.62143135070801"
"13","","fc0eda38-2f89-4c6b-a927-a07f69d3b114","0,0,0","","point","19.0911865234375,0,-58.48742866516113"
"14","","82026025-f9fd-4449-8576-ef14e7c929ee","0,0,0","","point","9.85009765625,0,-56.54573249816895"
"15","","a93f4c1e-722a-4910-875b-fe87e7362b52","0,0,0","","point","-8.3380126953125,0,-52.43506050109863"
"16","","af4dbfa1-7e31-4d7e-a67f-810797d0f1aa","0,0,0","","point","-26.3477783203125,0,-47.36229133605957"
"17","","c8e5f0e2-4ae6-45c1-a626-2fedaf514bd9","0,0,0","","point","-55.2119140625,0,-20.32476615905762"
"18","","93053eda-2e97-427e-b339-87c8878b50b2","0,0,0","","point","-55.43115234375,0,-2.528383255004883"
"19","","8cb043b1-237d-4a46-94c1-db2666186dbc","0,0,0","","point","-55.6597900390625,0,27.18612688779831"
"20","","7a2be8df-444d-4d40-8b21-b4c1b6b38e9e","0,0,0","","point","-31.2764892578125,0,59.4985179901123"
"21","","5663ad0f-2507-413a-b485-c6a5f03cc2eb","0,0,0","","point","-12.492919921875,0,51.47981262207031"
"22","","a4141a0b-eee3-45a6-a497-fa48eb26d26a","0,0,0","","point","-4.9923095703125,0,47.56085205078125"
"23","","06c478fd-3ec1-4051-91e8-79c00ffebd46","0,0,0","","point","29.9591064453125,0,29.72073364257812"
"24","","6c02cbb8-33bf-4d6d-8294-dbc85641daab","0,0,0","","point","38.43212890625,0,25.66619884967804"
"25","","a0150ddf-5b72-4b51-b97f-3c85d87379db","0,0,0","","point","46.8629150390625,0,21.70257568359375"
"26","","f5a60ef5-6032-4957-bcbd-a463a16e52ad","0,0,0","","point","57.681640625,0,3.706680297851562"
"27","","2e994c1b-25ef-4279-9d99-6929860d77b1","0,0,0","","point","57.3692626953125,0,-5.722394943237305"
