"Object Count","Layer Name","Layer Color R,G,B","Group Names","Object Name","Object ID","Object Color R,G,B","Object Material","Object Category","Object Type","Attribute Keys","Attribute Texts","Object Keys","Object Texts"
"37","green","0,255,68","","","a5f664e5-c0dc-49be-9303-38c18995d554","0,0,0","","point","-36.53466796875,0,32.37908935546875"
"38","red","255,0,9","","","d3d032b0-cb2f-405e-a206-1c1b82e45def","0,0,0","","point","9.857421875,0,-55.75857543945312"
"39","green","0,255,68","","","ce32d74a-bc09-4c83-8a8f-3b54754ccae3","0,0,0","","point","0.81103515625,0,-55.88992309570312"
"40","green","0,255,68","","","4e5df8d1-0644-46e0-8965-00607c99bd64","0,0,0","","point","-7.748291015625,0,-56.27755737304688"
"41","green","0,255,68","","","45083a47-c7b7-4c5e-a51b-e19416742b06","0,0,0","","point","-15.429931640625,0,-56.91323852539062"
"42","red","255,0,9","","","a2901df1-4d98-472c-8e49-b3923c6094e7","0,0,0","","point","-32.0845947265625,0,-61.49526977539062"
"43","green","0,255,68","","","7b96e542-6181-4585-9ab7-ac17670b1f27","0,0,0","","point","-37.98046875,0,-51.11334228515625"
"44","green","0,255,68","","","f081c51e-e113-4edb-8440-c04a84d1a8fa","0,0,0","","point","-36.106689453125,0,-44.66439819335938"
"45","green","0,255,68","","","d6ab6527-fcb3-40ee-9824-baa9f0569ed4","0,0,0","","point","-44.641845703125,0,-31.48312377929688"
"46","green","0,255,68","","","7996e6d5-f293-4331-a79e-950ac0cecda8","0,0,0","","point","-43.7021484375,0,-24.67904663085938"
"47","red","255,0,9","","","05f62aae-06d4-4bbe-b3cb-ae83b4ec1c9b","0,0,0","","point","-24.7818603515625,0,50.52090454101562"
"48","green","0,255,68","","","22acc16f-b465-417c-832b-cb35151a5237","0,0,0","","point","9.897216796875,0,-31.24484252929688"
"49","green","0,255,68","","","dad037a2-d7cb-49d4-ae3b-a64eadc29a40","0,0,0","","point","8.831298828125,0,-40.9150390625"
"50","green","0,255,68","","","4fcc4775-1201-453e-b952-4cbbfe815787","0,0,0","","point","-12.3580322265625,0,49.37271118164062"
"51","green","0,255,68","","","49c82024-85c3-48d6-b96a-0a1219ac54f7","0,0,0","","point","15.707275390625,0,-11.51669311523438"
"52","green","0,255,68","","","d16b45eb-3b94-4bd8-bc8d-8a259eaf7e92","0,0,0","","point","15.568115234375,0,-1.630157470703125"
"53","green","0,255,68","","","39178aa2-2c9e-4b14-a247-8d3afe9c4fb4","0,0,0","","point","11.389892578125,0,6.4034423828125"
"54","green","0,255,68","","","fbb19cdc-571f-4199-b9ac-9057a71891ed","0,0,0","","point","-1.26953125,0,33.05511474609375"
"55","green","0,255,68","","","834c18a9-94ec-4565-b2b4-9b1c140aa6c0","0,0,0","","point","1.921630859375,0,24.57119750976562"
"56","green","0,255,68","","","2f3b8a6c-db2d-4a8b-b1c8-2c9fffae6b4c","0,0,0","","point","12.566162109375,0,-21.32266235351562"
"57","green","0,255,68","","","943d3db2-dd85-4b91-a10f-43e978222752","0,0,0","","point","-51.6651611328125,0,11.22686767578125"
"58","green","0,255,68","","","bc7abdf1-ccf0-4a13-923a-fd269077b34f","0,0,0","","point","6.143310546875,0,14.81842041015625"
"59","green","0,255,68","","","c60981b8-7f19-4cc3-8309-d4c0854df3af","0,0,0","","point","8.1856689453125,0,-48.78311157226562"
"60","red","255,0,9","","","f4709efa-d7d4-4665-a5cb-2cf7e5c3e5f5","0,0,0","","point","-28.7247314453125,0,43.71188354492188"
"61","green","0,255,68","","","1c018a3a-c87e-477b-8007-ebeb6d9e63ce","0,0,0","","point","-31.6201171875,0,37.43252563476562"
"62","green","0,255,68","","","183388a9-e1fa-4406-8a55-7cfee57bd962","0,0,0","","point","-29.4490966796875,0,-52.920166015625"
"63","green","0,255,68","","","ccf4d1e5-1c33-4c4f-9e45-ef728bf385fb","0,0,0","","point","-22.0213623046875,0,-55.58346557617188"
"64","green","0,255,68","","","2bc56748-9ace-42ec-9215-3e73565e1195","0,0,0","","point","-18.1474609375,0,44.57278442382812"
"65","green","0,255,68","","","446875df-8bb8-43b9-b4aa-6e1e33354993","0,0,0","","point","-5.251220703125,0,51.07199096679688"
"66","green","0,255,68","","","d3f0d79a-3c8d-4df1-9a15-02d339e7a796","0,0,0","","point","-3.5714111328125,0,39.32904052734375"
"67","green","0,255,68","","","b19d87bd-8d51-45b8-afde-97cc57765a7b","0,0,0","","point","-36.705810546875,0,-37.74612426757812"
"68","green","0,255,68","","","2139edba-7119-428f-9e76-c7720e1cc3cc","0,0,0","","point","-44.9210205078125,0,-17.30172729492188"
"69","red","255,0,9","Group10","","ff895948-6e82-40e1-a556-8bdc40847a1d","0,0,0","","point","0.1097412109375,0,-48.23684692382812"
"70","red","255,0,9","Group10","","ff243e6f-8ea6-4515-8443-0673acc8c52a","0,0,0","","point","-0.1495361328125,0,-39.79876708984375"
"71","red","255,0,9","Group10","","ef0061d2-bfb4-45c8-9a8c-8be2778ee9db","0,0,0","","point","-0.092041015625,0,-30.06976318359375"
"72","green","0,255,68","","","996ac414-2af5-4b6d-9099-c4a25ad24703","0,0,0","","point","-46.68115234375,0,-8.764495849609375"
"73","red","255,0,9","Group10","","9dd7e6a6-8266-4330-8e80-9b1b3fd6aa43","0,0,0","","point","-28.02685546875,0,-44.47763061523438"
"74","green","0,255,68","","","2a956d4b-e814-41ec-950a-f860e6f9f916","0,0,0","","point","-4.681640625,0,44.39419555664062"
"75","red","255,0,9","Group10","","8f830908-9ae5-4aba-ad17-fb4e9ebb7f8f","0,0,0","","point","-9.6397705078125,0,43.26473999023438"
"76","red","255,0,9","Group10","","f6b01c6e-f4c8-4aca-b793-55fef9541bf6","0,0,0","","point","-8.4658203125,0,-48.71255493164062"
"77","red","255,0,9","Group10","","336a7c00-a7e0-432a-9c75-4398871a8077","0,0,0","","point","-16.7239990234375,0,-50.44613647460938"
"78","green","0,255,68","","","f5c45580-af60-4148-bbd6-e28dcf59697e","0,0,0","","point","-36.8543701171875,0,-30.55917358398438"
"79","red","255,0,9","Group10","","0f02b33d-21c7-4845-ac30-d9e8855704d0","0,0,0","","point","-36.7581787109375,0,-23.21731567382812"
"80","red","255,0,9","Group10","","8f948405-2a3e-4de7-a201-6715d378addb","0,0,0","","point","-40.51416015625,0,2.046142578125"
"81","red","255,0,9","Group10","","89adc764-89b2-42d3-881e-483272fc9330","0,0,0","","point","-8.468505859375,0,31.00253295898438"
"82","red","255,0,9","Group10","","09e729d0-3efd-4989-9f8d-27aa17814ad7","0,0,0","","point","-6.4093017578125,0,21.34213256835938"
"83","red","255,0,9","Group10","","93a444b6-39b8-4f89-b6e4-153eb2f5828a","0,0,0","","point","7.8511962890625,0,-9.12213134765625"
"84","red","255,0,9","Group10","","356d8edc-3520-4abd-b2d1-077232815560","0,0,0","","point","8.0447998046875,0,-0.564117431640625"
"85","red","255,0,9","Group10","","aff72d0a-b1c7-45fd-afe2-9a8acef31a2e","0,0,0","","point","-37.431640625,0,21.1019287109375"
"86","red","255,0,9","Group10","","fc7a6dac-be68-4228-abbf-4146e361d4f1","0,0,0","","point","-43.83740234375,0,15.95846557617188"
"87","red","255,0,9","Group10","","3310bc79-6967-42f6-aecb-675313bf6133","0,0,0","","point","-31.68701171875,0,26.36123657226562"
"88","red","255,0,9","Group10","","0574624c-4893-4ea1-a535-8302c300b2da","0,0,0","","point","-38.388427734375,0,9.11492919921875"
"89","red","255,0,9","Group10","","75a6c56a-ced5-478c-80d7-6ed83872ed7d","0,0,0","","point","-37.3450927734375,0,-15.2469482421875"
"90","red","255,0,9","Group10","","6579b2d4-5244-4208-928a-0bf39cb4ba34","0,0,0","","point","-38.7830810546875,0,-6.682220458984375"
"91","red","255,0,9","Group10","","787e0a28-d85e-4164-8b54-3fbfab67be12","0,0,0","","point","4.9560546875,0,-16.17974853515625"
"92","red","255,0,9","Group10","","b6298536-2139-4552-a27b-d5e39bc80c84","0,0,0","","point","-13.259765625,0,39.75381469726562"
"93","red","255,0,9","Group10","","f0288af8-4ea2-49b9-baaa-230b333a4255","0,0,0","","point","-8.547119140625,0,38.11923217773438"
"94","red","255,0,9","Group10","","d186a01b-cdae-4235-86c8-c748c707638d","0,0,0","","point","-28.7958984375,0,-36.64404296875"
"95","green","0,255,68","","","5472726a-60e3-4ca0-b6b8-39fb3c6b65b6","0,0,0","","point","-22.2452392578125,0,38.40493774414062"
"96","green","0,255,68","","","5e0a8cbd-1542-4d48-bbd4-f1e9d474429e","0,0,0","","point","-26.4210205078125,0,32.03048706054688"
"97","green","0,255,68","","","fae8b5ad-a5e4-422a-bd28-5e9e1e358a25","0,0,0","","point","-9.5479736328125,0,-40.1678466796875"
"98","green","0,255,68","","","118f4a09-9c10-4254-a07d-2bdfd2aadae3","0,0,0","","point","-9.5142822265625,0,-31.01150512695312"
"99","red","255,0,9","Group10","","39ab1025-5e6b-4167-8831-133a1240995f","0,0,0","","point","-2.406494140625,0,10.64910888671875"
"100","red","255,0,9","Group10","","15f11403-7926-4783-9092-6d0617c12404","0,0,0","","point","-18.96875,0,-42.49246215820312"
"101","green","0,255,68","","","a214ec32-b3c4-4f8b-abed-f1e81c765fca","0,0,0","","point","-32.569580078125,0,14.41049194335938"
"102","green","0,255,68","","","addef9ba-9126-4b31-a896-b1b6b037be75","0,0,0","","point","-33.960693359375,0,3.400360107421875"
"103","red","255,0,9","Group10","","7c893758-8d12-4780-a7ee-ea10935ced8a","0,0,0","","point","-26.566162109375,0,19.7635498046875"
"104","red","255,0,9","Group10","","f3e250d3-f0fe-4c64-aaca-977b74cb5c14","0,0,0","","point","0,0,0"
"105","green","0,255,68","","","cec0f2db-3788-46fc-a75c-0bd1b82c0448","0,0,0","","point","1.327392578125,0,-9.1199951171875"
"106","red","255,0,9","Group10","","a3523756-3278-4a36-b383-18a0ee36a557","0,0,0","","point","-2.037353515625,0,-20.6026611328125"
"107","red","255,0,9","Group10","","aa05dc25-d343-4d98-a5c0-e2b0631914d5","0,0,0","","point","-29.325927734375,0,-29.54037475585938"
"108","red","255,0,9","Group10","","1b245a2f-85d8-45cf-a196-1741971cff88","0,0,0","","point","-29.187744140625,0,-22.07656860351562"
"109","green","0,255,68","","","65808f87-07c3-40f8-acb4-fcef8e2b5aed","0,0,0","","point","-14.8055419921875,0,17.37710571289062"
"110","red","255,0,9","Group10","","ba47b31d-ac44-42c5-8ad5-0eb333944f2c","0,0,0","","point","-15.773681640625,0,33.05645751953125"
"111","red","255,0,9","Group09","","ea9dc4f7-a28d-4aaf-8ced-24ecf455f98e","0,0,0","","point","-28.1341552734375,0,7.620880126953125"
"112","green","0,255,68","","","2318e812-33e2-4a41-aecf-c08caba41e28","0,0,0","","point","-29.0322265625,0,-13.37942504882812"
"113","green","0,255,68","","","2a46f5a5-1d16-42b8-9475-aaaa7cbf1e4d","0,0,0","","point","-30.75830078125,0,-4.325286865234375"
"114","green","0,255,68","","","12e1475c-5916-41f8-85c8-1f4237f7df96","0,0,0","","point","-16.6922607421875,0,-29.93875122070312"
"115","green","0,255,68","","","60877307-27c4-4ed9-9a31-1ac04c5ebe83","0,0,0","","point","-9.6236572265625,0,-23.03189086914062"
"116","green","0,255,68","","","89bfd6f7-1d1c-4b35-bfd1-bed503409f98","0,0,0","","point","-6.265869140625,0,-12.130615234375"
"117","green","0,255,68","","","fe40ed2b-fcb7-498a-a094-25e90587b0d4","0,0,0","","point","-9.0528564453125,0,-2.667144775390625"
"118","green","0,255,68","","","5cca2792-ae66-48bc-b5b3-288cd97d07b6","0,0,0","","point","-11.146728515625,0,7.517333984375"
"119","red","255,0,9","Group10","","bf6981cf-0da1-426f-bf19-c034b8da5e0e","0,0,0","","point","-20.27099609375,0,25.71505737304688"
"120","green","0,255,68","","","a9752a2a-563a-4201-a112-c23fb832e5ae","0,0,0","","point","-21.1563720703125,0,-34.777587890625"
"121","green","0,255,68","","","c15f6a6a-6972-48c5-afe6-6708bbc6d2f2","0,0,0","","point","-21.95556640625,0,12.36517333984375"
"122","green","0,255,68","","","4199bac1-211c-47ad-aafa-87e5d37bf390","0,0,0","","point","-22.5181884765625,0,-28.76373291015625"
"123","green","0,255,68","","","74d334dc-9e7e-4636-acdc-2f691694b625","0,0,0","","point","-21.78369140625,0,-21.83212280273438"
"124","red","255,0,9","Group09","","2edca20d-197d-471c-a8f3-b8d1cab0e863","0,0,0","","point","-15.509521484375,0,-23.10626220703125"
"125","red","255,0,9","Group09","","12af1e0f-fe6f-462e-aa8e-b874633e57a4","0,0,0","","point","-12.83203125,0,-16.82467651367188"
"126","green","0,255,68","","","49c70102-9f19-4c59-8fa3-7fe1e603ae6f","0,0,0","","point","-20.0423583984375,0,-13.24200439453125"
"127","red","255,0,9","Group09","","0f6b1717-9c46-4a44-a4cf-115da31648d4","0,0,0","","point","-18.5599365234375,0,4.544586181640625"
"128","red","255,0,9","Group09","","acbc412a-62cd-482d-8588-09e3ba2d5929","0,0,0","","point","-18.00146484375,0,-3.874542236328125"
"129","red","255,0,9","Group09","","9131a0dd-fab5-4cfa-82c1-e2f36849889e","0,0,0","","point","-24.275634765625,0,0.263214111328125"
