"Object Count","Object Name","Object ID","Object Color R,G,B","Object Material","Object Category","Object Type","Attribute Keys","Attribute Texts","Object Keys","Object Texts"
"1","","e6df2c50-04af-4254-ad37-8e12b6623eed","0,0,0","","point","-8.115152819310111,-5.780605445704357e-06,10.48753163299008"
"2","","30699b65-a2e1-4841-b781-6f70a7118b8a","0,0,0","","point","-5.036408304497286,-7.040287890523744e-06,4.88865130288411"
"3","","a7bf1754-6176-4a4a-9887-c41561ec8892","0,0,0","","point","-10.75899448941422,-9.559652780155581e-06,5.894391844286734"
"4","","168cfdd8-fff1-41b1-99fa-30fafd8b6fe4","0,0,0","","point","-13.24228207383155,-5.780605445704357e-06,0.1265931370603859"
"5","","efe5bfbb-78dc-4244-a34d-4132409fc0f9","0,0,0","","point","-17.91834423851242,-5.780605445704357e-06,3.890146377444523"
"6","","adf36f84-ebc7-403d-94e2-f87997b48d60","0,0,0","","point","-6.450154951046841,-7.040287890523744e-06,-4.012798957559792"
"7","","556a82e8-1f41-405c-ac99-9d492e3e89b2","0,0,0","","point","-5.772949668712442,-7.670129112929969e-06,14.97114959121114"
"8","","f8ef7aaf-bc8c-45d5-9887-010c8df3d161","0,0,0","","point","-12.84438366062184,-3.891081778471805e-06,13.6820661581306"
"9","","79f10cb1-bf50-4f41-a6fa-e6839350d7b6","0,0,0","","point","-21.36366642222697,-5.780605445704357e-06,0.533707387036376"
"10","","39aab344-5876-4624-8d76-7b08fedb8b77","0,0,0","","point","-15.61653154582541,-5.780605445704357e-06,8.815973338554212"
"11","","073ec9c5-065e-417d-9f4f-149cc5c4b9bc","0,0,0","","point","-10.04393826897791,-5.780605445704357e-06,18.06416630812374"
"12","","07c6ca4f-243a-43b3-9dc6-129abc3be6c6","0,0,0","","point","-7.614383698926758,-7.670129112929969e-06,21.77854406522705"
"13","","0066bd38-9d36-4a76-97d5-63044cc6519f","0,0,0","","point","-4.039707244318691,-9.559652780155581e-06,19.41280752719529"
"14","","ae7e6296-2b25-4c96-ab0a-e900b349c449","0,0,0","","point","-1.085318580458363,-1.144917644738813e-05,15.4034322964346"
"15","","10c2e9fe-fea5-4df5-9e03-871282be5ec6","0,0,0","","point","2.231939247186148,-9.559652780155581e-06,8.11879453137476"
"16","","01501b6a-d705-4d7e-a89a-dee581b89792","0,0,0","","point","-22.70312203691088,-7.670129112929969e-06,5.864386208451162"
"17","","b92529ab-b649-4464-99e9-536d9a50ce54","0,0,0","","point","-18.02250486050957,-5.780605445704357e-06,-5.3409073527808"
"18","","a8317542-6d76-41bf-bde8-81bb271d8c47","0,0,0","","point","1.611248358056088,-9.559652780155581e-06,-8.103703355514032"
