"Object Count","Object Name","Object ID","Object Category","Object Type","Attribute Keys","Attribute Texts","Object Keys","Object Texts"
"21","","462c481d-9903-4d20-b750-3f73e5a29eb6","point","449.3117962151321,16.25023955093271,-4.097685760495547"
"22","","0e9568bf-f120-48aa-a2ef-0d8ef2d48e2b","point","449.6415710017259,16.25023955093271,-44.12313808594433"
"23","","00bdb2fd-77d3-4546-8022-3ac7db1c90ab","point","412.2727788749398,16.25023955093271,-62.47954811181516"
"24","","71bd10e0-c0aa-4b47-a82f-92090a394e69","point","378.2269685728273,16.25023955093271,-29.32014107501303"
"25","","f794c88f-126e-4b1e-ac9e-e6e890fb536e","point","380.2025134348468,16.25023955093271,-12.63573779052844"
"26","","e7144a62-7272-40b3-8189-fb1bf1114917","point","389.5855151002959,16.25023766140904,1.97240902047345"
"27","","af2ef362-ae35-4a5c-80f6-f08249f59a39","point","403.8092446196125,16.25024144045638,11.29320756679742"
"28","","55e21b37-b456-4537-a2a7-39df21b6d91d","point","388.7159512699079,16.25023955093271,-52.02865821186586"
"29","","6e5796e3-b9b4-44c8-83a0-56b5e8ffb1e3","point","426.0848643262088,16.25023955093271,1.512488882410669"
"30","","005102ff-2306-457b-9f5b-4aaba5bb17aa","point","433.7446607169845,16.25023955093271,-3.025333211410921"
"31","","7ab34fde-9c95-4a65-8d3f-d26cf96439d6","point","441.8788232841001,16.25023955093271,-5.89568342064763"
"32","","547bd613-c32c-4d2f-9a56-2069b9ded8fc","point","419.1065057507822,16.25023955093271,4.322616193325496"
"33","","a4375410-5971-4b6e-a0b3-0306153ad7c7","point","412.5483369291087,16.25024144045638,5.19213719451034"
"34","","533bd415-87d2-4e08-8224-f470abd756cc","point","443.4327675480282,16.25023955093271,-15.25741912706332"
"35","","9dd387aa-e9a4-4221-8b24-836928410700","point","446.9074756038155,16.25023766140904,-24.38061884636328"
"36","","10ed1b28-686f-4a4e-8bef-9703abf62e38","point","449.8824625950135,16.25023766140904,-31.95038321344289"
"37","","3d77a397-4dc2-4703-845f-ac64f1e040a7","point","431.2538755026556,16.25023955093271,-47.66358644916178"
"38","","46c63eaf-1f93-4cd1-96bb-7cd24c4b5da0","point","424.0665507258229,16.25023955093271,-51.74682693912175"
"39","","dbf59193-3983-4dc0-b885-4d41a9757caa","point","416.571097545528,16.25023955093271,-55.55842950668104"
"40","","49d038d2-e53e-4f85-81fa-9cd87dbb4fbc","point","437.946800113546,16.25023766140904,-42.46844945880947"
"41","","74327ca8-e643-498e-90fd-c4b59e6ffe9f","point","404.3078773185695,16.25023955093271,-50.76678895832319"
"42","","094f4116-98cb-4d44-9fd6-08ab4976ab95","point","389.4390694579911,16.25023955093271,-42.21352500308667"
"43","","1dbd7c27-a2e0-46b5-9ffd-7dc614ed53fd","point","387.4242628135315,16.25023955093271,-35.77866901530136"
"44","","10809c10-d2fa-45b5-bdb0-76b2a2cbbefc","point","385.2605919364731,16.25023955093271,-21.96429094198272"
"45","","ebccc02d-bec5-4d2a-970b-88d94a1b5dd1","point","400.8544931672081,16.25023955093271,0.6976456574256154"
"46","","987fec77-65ee-433a-801d-f30776ac7e2e","point","391.3653960075266,16.25023955093271,-10.44409944383015"
"47","","1ff68c91-afd1-46df-9375-d8009d2be91a","point","387.3411842369309,16.25023955093271,-16.37283266084162"
"48","","25e7127f-b3a4-4442-8908-b1a381c0de14","point","406.4657435789222,16.25024144045638,3.951256769863233"
"49","","c5287eee-cf00-4316-81b8-7e6de1f4f7ff","point","385.7869578041352,16.25023955093271,-28.64179200101873"
"50","","8afbcc7b-e1dd-4d69-8385-52473073f71e","point","395.7706566789502,16.25023955093271,-4.183009091212881"
"51","","ac0f8b16-08ba-4e1a-8926-10e550c1aca6","point","444.2667377912554,16.25023766140904,-36.87820047281541"
"52","","dff402f7-0e6c-4643-9fb2-ac9b40ddae1b","point","392.8309407962071,16.25023577188538,-46.67351131864294"
"53","","4f452393-8470-4e24-b7db-b68b0776a580","point","411.9691651733598,16.25023766140904,-46.94387948113921"
"54","","a8d6c5b7-5534-4336-8a0c-18336586eedd","point","420.0001748644341,16.25023766140904,-43.22000623776685"
"55","","61735e9c-8c6a-441c-a7d1-6b1c17b94d7a","point","426.5967589619448,16.25023766140904,-39.99952729299285"
"56","","7cff617a-2545-4e24-b103-5328d3c4d829","point","432.7152280681597,16.25023577188538,-34.51102033870188"
"57","","0e8b7d14-5f22-4c06-be15-6a177b5ac572","point","398.0297812529471,16.25023577188538,-49.86648887628165"
"58","","23f7acd0-db2c-44ab-ab90-0b8f1e3c7d96","point","400.8088221204887,16.25023388236171,-44.16513589865458"
"59","","83a94d22-91a2-4647-aad5-eacc87bdb4d3","point","428.6368398749772,16.25023577188538,-11.629513531067"
"60","","5f300f9a-c312-4745-a563-903b47cb3c9a","point","434.7554299107069,16.25023955093271,-19.94020295726972"
"61","","67946ff6-9e85-4d97-aaf5-e342229207c4","point","439.6424334588672,16.25023766140904,-28.93912240656391"
"62","","2a507651-df53-43bc-a190-7dc9bdfe578c","point","422.4360580790881,16.25023577188538,-5.799093490143839"
"63","","8691215a-bab2-45e9-b4c2-dc5b6094469a","point","417.2409261274656,16.25023955093271,-2.223842620340943"
"64","","0f604db3-eee5-43ef-8c7e-e5c9f478126a","point","412.5786499274608,16.25024144045638,-0.5605528814728578"
"65","","3efc9b40-968f-4b0b-b7b4-54722d2a7f0c","point","404.8755607704216,16.25024144045638,-4.438737224335478"
"66","","10719eb6-d96c-4bd4-b7e8-e74280475d95","point","397.7491441591607,16.25024144045638,-14.50540382369602"
"67","","73cbdea8-0680-4641-9f3a-b13da65ca3a5","point","390.8498734863496,16.25023955093271,-21.24503242091049"
"68","","53e214cf-74ee-4a92-8900-1c7a2fa7c6e9","point","394.3098281413431,16.25023766140904,-34.47032755700445"
"69","","4ef27617-02dd-4601-b1ea-9beb7a0903a7","point","395.0219417435883,16.25023388236171,-41.28946731013586"
"70","","5f0ae00f-7b27-4531-b736-f0cb475accc5","point","408.6043417365989,16.25024332998004,-1.303483355048115"
"71","","80657cbe-898a-42b2-b132-88b78393ab42","point","401.1535518570676,16.25024144045638,-8.929051654433186"
"72","","b00c661f-259f-426d-a286-db3a44f91183","point","392.159137032196,16.25023955093271,-27.51266304478125"
"73","","24c69778-df72-4cbf-ba16-a787cfd90d12","point","406.5371323024349,16.25023766140904,-38.32420002868209"
"74","","3541e516-772c-46d8-b336-c91b44ae2ca5","point","426.7260326131619,16.25023955093271,-26.6311826184653"
"75","","6bbb2577-7fbe-4785-9038-9d8508e5a884","point","420.5010649143322,16.25023766140904,-34.36394989390443"
"76","","6e38eb53-2c98-4531-94f8-27847a515697","point","400.8673116957666,16.25024144045638,-31.6011538911712"
"77","","8770098d-02b5-4a3f-a32e-2af427a7392d","point","396.1866945193652,16.25023955093271,-20.39586032993924"
"78","","024583a6-82be-48a5-8a9b-b5f4d4d9dd2a","point","421.1217558034623,16.25023766140904,-18.14145200701564"
"79","","be50d668-8a9b-4ac5-95f6-062aad7f2736","point","417.8044979758178,16.25023577188538,-10.8568142419558"
"80","","92746423-f6db-4d71-93fc-4a5dd9452ffc","point","414.8501093119575,16.25023766140904,-6.847439011195114"
"81","","03d7f31c-0922-444f-84fc-e01f4bc606ac","point","411.2754328573494,16.25023955093271,-4.481702473163347"
"82","","51801f99-27fb-408f-9ef9-e89ffdab2eb1","point","408.8458782872983,16.25024144045638,-8.196080230266663"
"83","","4a0864ed-a0d9-4a05-a550-9326b8fc7c1e","point","403.2732850104508,16.25024144045638,-17.44427319983619"
"84","","70884538-d4d8-485f-85fa-d43484167106","point","397.5261501340492,16.25024144045638,-25.72653915135403"
"85","","89d7cef6-20aa-460b-8e1f-6b4e94423eeb","point","406.0454328956543,16.25024332998004,-12.5781803802598"
"86","","977a6b0a-2c1c-4f53-b0f3-eef382aff1a1","point","413.1168668875637,16.25023955093271,-11.28909694717926"
"87","","e02499c0-3706-4dce-94a5-8756140c0ba2","point","412.4396616052293,16.25024018077393,-30.27304549595019"
"88","","cf3f0404-f5e4-4e2f-a198-7986956bf439","point","400.9714723177638,16.25024144045638,-22.37010016094588"
"89","","e5015a5c-7318-48d3-8208-12f1da3d12e9","point","405.6475344824446,16.25024144045638,-26.13365340133002"
"90","","dc08febc-606e-4e5c-88e3-2ec8975a8ede","point","408.1308220668619,16.25023766140904,-20.36585469410367"
"91","","e4bbd9e0-ad44-4e6a-9a2a-27d94f56e4c5","point","413.8534082517788,16.25024018077393,-21.37159523550629"
"92","","d42124ae-478c-4630-90b5-83828ce65880","point","410.774663736966,16.25024144045638,-15.77271490540032"
