"Object Count","Object Name","Object ID","Object Category","Object Type","Attribute Keys","Attribute Texts","Object Keys","Object Texts"
"24","","3e59496f-0bf0-4520-aac8-1c39bcc1cc79","point","-5.980163788847022,-2.232458796935788e-06,-14.82115966028239"
"25","","ae7b8942-ed44-4f5e-8ae4-d6e3f30b3faa","point","-6.249725556425147,-8.019473223264129e-07,-12.23985892480875"
"26","","023c5f1e-56ad-4628-82ec-37c42dc7b807","point","-7.559448456815772,-8.669158502172536e-08,-7.233587562504066"
"27","","76f6ab6a-209a-46a9-8845-39ef29692281","point","-4.947815156034522,6.285641522829621e-07,-4.682384788456215"
"28","","a98aee3d-54d6-40f0-8f26-b2f636b0c29c","point","-2.250198578886085,6.285641522829621e-07,-0.8717730636026992"
"29","","1c8e75d0-c246-452b-be9f-e9bd9aa524d0","point","0.6657102345904775,6.285641522829621e-07,0.5962654953572617"
"30","","d02f0709-ea35-48cb-8bfe-848cd7f908c9","point","2.43055703634829,-8.669158502172536e-08,-0.03335219568277736"
"31","","bdb727f8-e4a9-4522-965d-72d4726ebf86","point","4.39710977072329,-1.5172030596311e-06,-1.386719047489418"
"32","","95c24b57-9f73-43e2-9733-6f9833f0832c","point","10.9103696584186,-8.019473223264129e-07,-10.14608985132243"
"33","","ba58af40-0c2c-4303-a31a-524f4c077e3e","point","9.060455107637353,-8.669158502172536e-08,-6.739660560550941"
"34","","8f4d1e78-1c28-43f1-ad0b-b3beceb3673f","point","6.74433877462954,-1.5172030596311e-06,-3.593752204838051"
"35","","4b311d73-6ae8-4043-858f-f4d00ebe4593","point","-3.789612031034522,-2.232458796935788e-06,-15.90970832056071"
"36","","da272a6e-0a8a-4db3-bff4-753c61e21e29","point","-4.841583466581397,-1.5172030596311e-06,-18.06788474267985"
"37","","241ae30d-42f7-408b-9fd4-b88ff9dbbc13","point","8.28816201681704,-1.5172030596311e-06,-12.25526267236735"
"38","","1e5b1f9b-fd37-4fc4-b86a-a921650c4d65","point","5.972091460176415,-8.019473223264129e-07,-14.33286887353922"
"39","","65cef3e2-72b6-4cdc-b07c-b6c97a47303e","point","3.475036406465478,-8.019473223264129e-07,-15.55194121545817"
"40","","805b53fa-9eb8-4545-8725-51291c4fe597","point","0.4349973439654775,-8.019473223264129e-07,-16.96156722253825"
"41","","618835b8-785c-4da2-8f66-6aadae3451b3","point","-6.809540009550147,-1.5172030596311e-06,-16.85922270959879"
"42","","ce2fdfaa-e6af-43d9-86da-a6f2089f94a9","point","12.66084268087954,-8.019473223264129e-07,-13.15132933801676"
"43","","b1e506d1-d68f-4721-a5c5-46e1fec4b748","point","-5.696747040800147,-8.669158502172536e-08,-0.7749703521158828"
"44","","256eb4e8-4d1b-4832-8a72-3e047997492f","point","-9.475952363065772,-8.669158502172536e-08,-10.03353911584879"
"45","","06c8991f-7f09-441f-9ad2-2351a1291cfe","point","-1.648254609159522,6.285641522829621e-07,2.304155052242027"
"46","","9a0e0e1c-264d-4454-92f1-e7ac5f82780b","point","-8.88761923318296,-8.669158502172536e-08,-5.38927680200602"
"47","","eead30b2-9ae0-4284-af49-b0af74800f9c","point","-7.36430380349546,-8.669158502172536e-08,-3.145028411808266"
"48","","d6139114-8394-4cc8-bc3e-d0ac2de38f6b","point","-3.77232382302671,-8.669158502172536e-08,1.072540939388023"
"49","","4320e93b-8d67-46ac-93e3-1628eda0a2db","point","-9.675201630643897,-8.669158502172536e-08,-7.50585395044352"
"50","","9984c77a-2e49-4567-83a8-a0c8128c7c95","point","-8.856170868925147,-8.669158502172536e-08,-12.73511534875895"
"51","","58b04231-a8d7-407d-adf0-9c7054fbf363","point","-8.09349081521421,-8.669158502172536e-08,-15.1709502334025"
"52","","bd1ead87-5fb7-4ab2-8ed1-0e989d187393","point","-2.465088105253272,-8.669158502172536e-08,-18.40868216699625"
"53","","d18b58ec-9296-49f7-98cd-113ae89daed5","point","10.26850869650454,-8.019473223264129e-07,-15.26744872278239"
"54","","ad2977b7-c1f8-4c9c-843b-0f7d5b167553","point","2.177001738496728,-8.669158502172536e-08,-20.22249823755289"
"55","","373c52be-2316-4f41-bb5a-8eadbd355e9d","point","5.014312529512353,-8.669158502172536e-08,-18.77966338342692"
"56","","8b936235-a53f-4f0d-97c2-f5e1885a4cfd","point","7.734985136934228,-8.669158502172536e-08,-17.23400336450602"
"57","","8afaf80f-c16c-40cb-bdf4-dde8785ed3ee","point","14.78660562033267,-8.019473223264129e-07,-11.28596526330973"
"58","","31889fd8-ca7b-4b41-baad-af294c253218","point","13.66046121115298,-8.019473223264129e-07,-8.420524894657387"
"59","","9e646aab-7441-4e27-8661-77be592da940","point","12.34515359396548,-8.669158502172536e-08,-4.967050849857582"
"60","","8dfd9c90-f607-452a-96a1-dfe230cb5edb","point","0.6542356252154775,6.285641522829621e-07,2.773874939021812"
"61","","1fc17db5-cc9e-434a-9ae1-ac1344425d91","point","3.136749052949853,-8.669158502172536e-08,2.444728553828941"
"62","","cba3070a-bc9d-4f29-9fc3-e6748f970680","point","11.7569272756061,-8.669158502172536e-08,-1.423281967106117"
"63","","44d60bf3-3a21-4ccd-b6d6-6dc615c6d153","point","8.677840971895165,-8.669158502172536e-08,-0.3367465133097305"
"64","","6c2511b1-572e-4218-be46-157e9c324283","point","5.778320097871728,-8.669158502172536e-08,1.38098973089193"
"65","","18b60649-2e54-483a-8ce3-97cc62f410d7","point","-8.367218232206397,-8.669158502172536e-08,-18.88634711450602"
"66","","1cd0072d-efe2-42bf-adad-502b6c898c1a","point","-2.653839325956397,6.285641522829621e-07,5.083359420833336"
"67","","e8fb8496-c815-4c1d-99a3-82a286a7bff0","point","-8.038055634550147,-8.019473223264129e-07,1.555086792049156"
"68","","cf59c2ac-bd60-4311-be02-4c28819d7ab7","point","-11.5898744822064,-8.669158502172536e-08,-3.974645912113441"
"69","","285d1c2a-1e65-41df-83f6-be3db32b52ff","point","-12.33769247537046,-8.669158502172536e-08,-10.29031974023844"
"70","","b9807542-9b6b-43c5-ae43-3e9d16345a04","point","0.5499265431842275,-8.669158502172536e-08,-22.84240180200602"
"71","","f05d7012-38a6-4bfb-b7dc-12c48fec861c","point","14.69541909689517,-8.669158502172536e-08,-15.89381056970621"
"72","","f1390a1a-a0ee-48e4-ae80-092518a330cf","point","14.57058694357485,-8.669158502172536e-08,-0.7426722640421524"
"73","","54722825-b724-400f-a429-f87583eb1f86","point","-5.524627900175147,6.285641522829621e-07,3.65500038915609"
"74","","e66f3b5e-32f0-40ab-a80a-822e7cc43cae","point","-10.09461996560483,-8.019473223264129e-07,-1.062523185673012"
"75","","07ad95a2-7ad5-41aa-b3f2-be6ff951d74b","point","-12.36590597634702,-8.669158502172536e-08,-7.06063681787516"
"76","","d4eb31f5-1c64-4718-b450-6ee9c0fb0446","point","-11.62521383767515,-8.669158502172536e-08,-13.49990874475504"
"77","","2e1aa6e6-02eb-4e32-935e-5eb01c00e8df","point","-10.31718466287046,-8.669158502172536e-08,-16.44086676782633"
"78","","3a59b2d0-ba20-459b-8e15-79f7dcf25a76","point","-5.818252778104835,-8.669158502172536e-08,-20.76913672632243"
"79","","a1c569d8-039a-489c-b14a-d0b1fa51e9d0","point","-2.700134491972022,-8.669158502172536e-08,-21.91239386743571"
"80","","59a32ba4-359a-4d28-b74d-a42a700246c7","point","3.59614541525454,-8.669158502172536e-08,-23.07155448144938"
"81","","90a3901e-5b04-474f-9ba3-af0bb920fe25","point","6.68586709494204,-8.669158502172536e-08,-22.09897071069743"
"82","","ca6f9e35-c19a-40d3-881f-1c183f4eff8b","point","9.711227202363915,-8.669158502172536e-08,-20.5454733962443"
"83","","cf227be9-63fd-40e3-ac24-83de962e4d4d","point","12.41954019064517,-8.669158502172536e-08,-18.4144976729777"
"84","","de7040e6-4df8-40d4-b53b-65d874c8e08c","point","16.35194375509829,-8.669158502172536e-08,-13.25018721765543"
"85","","5d1ab51e-3f46-4388-9d39-534747ce4ba8","point","16.98158242697329,-8.019473223264129e-07,-10.44356757349039"
"86","","146ddb5a-661a-4740-a434-c52f8ecc9b3d","point","16.63322427267642,-8.019473223264129e-07,-7.254976570072426"
"87","","d22ceb39-78c4-4003-a097-ab43f209ceb0","point","15.74249246115298,-8.669158502172536e-08,-3.866154014530434"
"88","","7aa9c539-a9af-498a-be3f-0bcfb146f301","point","0.4602964162311025,-8.669158502172536e-08,5.768335521754967"
"89","","416e64f6-10e3-4c62-8db2-1bddf339cd0d","point","12.72781350607485,-8.669158502172536e-08,1.554594696101891"
"90","","1dfd8ea6-3bc9-431e-8410-92b9badfa5d8","point","10.00767495627017,-8.669158502172536e-08,3.320616424617516"
"91","","418f1a96-f862-47fc-b3e2-ea05686747c0","point","6.91603066916079,-8.669158502172536e-08,4.812734306392418"
"92","","f2dcd2d9-0c7a-49da-9d45-a3dc85607826","point","3.689391875215478,-8.669158502172536e-08,5.667911232051598"
