"Object Count","Object Name","Object ID","Object Color R,G,B","Object Material","Object Category","Object Type","Attribute Keys","Attribute Texts","Object Keys","Object Texts"
"1","","c13fa5b0-decf-472d-9f90-9eeb7149325b","0,0,0","","point","0.1113771598915427,-25.43705213525981,102.9031152763547"
"2","","22128b02-1466-4651-88ee-1bb9c2ca60ad","0,0,0","","point","1.115969255899566,-25.3109893742662,102.9031152763547"
"3","","7bac9256-ec4d-49cd-ad4d-092072cd1d76","0,0,0","","point","2.074810508708946,-24.99386148626144,102.9031152763547"
"4","","969efd88-0596-4b36-8468-8502808d1a93","0,0,0","","point","2.927126564420671,-24.45045901256906,102.9031152763547"
"5","","294c0a50-a183-4c09-a523-e66c0fda419d","0,0,0","","point","3.641973945148582,-23.73562434014827,102.9031152763547"
"6","","d15b2738-5438-4477-9992-22f29b2c9af6","0,0,0","","point","4.18535735638029,-22.88330828443654,102.9031152763547"
"7","","632957bf-2f1a-42d6-a922-3f1760c3cfeb","0,0,0","","point","4.50249790060894,-21.92446067747359,102.9031152763547"
"8","","9f2a6150-b161-49a3-95be-21921c2ed100","0,0,0","","point","4.628554307448976,-20.91987493561913,102.9031152763547"
"9","","c72dd502-cff1-4fef-aac7-5b271e5b03f8","0,0,0","","point","4.50249790060894,-19.91528919376467,102.9031152763547"
"10","","9aa0d470-d6cb-4a58-8302-b04538646c4b","0,0,0","","point","4.18535735638029,-18.95644158680174,102.9031152763547"
"11","","644990c9-4524-47b2-b779-46ff5dbf1c3f","0,0,0","","point","3.641980299302162,-18.10412553109001,102.9031152763547"
"12","","e5a77733-743e-4211-9c8e-ccc1d4502896","0,0,0","","point","2.927126564420671,-17.3892717962085,102.9031152763547"
"13","","987534b9-6cc0-4b81-a07f-c207cd0487c4","0,0,0","","point","2.074810508708946,-16.84589473913039,102.9031152763547"
"14","","35a3cff3-eb7d-4ca6-a5e5-4842850d758c","0,0,0","","point","1.115969255899566,-16.52875419490174,102.9031152763547"
"15","","1d29e0ea-7afd-447e-adcf-6b07b86092cb","0,0,0","","point","0.1113835140451194,-16.40269778806171,102.9031152763547"
"16","","acd048c3-68c9-4025-83b7-ec0746bf114b","0,0,0","","point","-0.8932149361164932,-16.52875419490174,102.9031152763547"
"17","","824b2f39-56db-4c6b-9658-041b9b5aa7b6","0,0,0","","point","-1.85206254307942,-16.84589473913039,102.9031152763547"
"18","","cd613587-a6de-4543-9c7b-02b31b69266c","0,0,0","","point","-2.704372244637588,-17.3892717962085,102.9031152763547"
"19","","4d7e66ec-990d-4aa2-8221-dfc1f7139cd5","0,0,0","","point","-3.419219625365542,-18.10413188524358,102.9031152763547"
"20","","be67d17a-b7bf-418b-ab71-e6bf343e0170","0,0,0","","point","-3.962603036597192,-18.95644158680174,102.9031152763547"
"21","","054d0bf4-1251-433d-be8a-985f653534e6","0,0,0","","point","-4.279743580825841,-19.91528919376467,102.9031152763547"
"22","","d728672f-6fc6-4133-ac9b-7fd5a785cc19","0,0,0","","point","-4.405800039749099,-20.91987493561913,102.9031152763547"
"23","","8fb6a70c-0fe0-4e24-8d33-b40905200ce7","0,0,0","","point","-4.279743580825841,-21.92446067747359,102.9031152763547"
"24","","9a97c1b9-d658-43a8-9170-2f9a90f45881","0,0,0","","point","-3.962603036597192,-22.88330828443654,102.9031152763547"
"25","","3f191aeb-d295-488a-9e0e-0aaae58cd3e5","0,0,0","","point","-3.419213271211968,-23.73562434014827,102.9031144951063"
"26","","f00c0c66-0422-48a0-8ba3-2ca7085f93c9","0,0,0","","point","-2.704365890484038,-24.45047172087622,102.9031152763547"
"27","","426ed14e-20e2-447d-b456-c2d54db365a8","0,0,0","","point","-1.852056188925847,-24.99384877795431,102.9031160576031"
"28","","ed00fd25-b99b-43fa-bd40-71c02330a394","0,0,0","","point","-0.8932212902700538,-25.3109893742662,102.9031152763547"
"29","","aae85f7c-824f-475e-b843-ff3f9771f5a2","0,0,0","","point","-0.5444315404432043,-20.94535707059552,102.9031144951063"
"30","","685652ee-4513-40dc-8bc1-9980e5b15919","0,0,0","","point","1.742856245014213,-19.2066725293607,102.9031152763547"
"31","","e745d42d-df57-456d-94bb-0b596234ff51","0,0,0","","point","-0.9800944966242415,-18.80489669083175,102.9031152763547"
"32","","b4171526-ea19-47a2-8674-5fa21ce6c181","0,0,0","","point","-2.240315284482072,-21.05327466065651,102.9031152763547"
"33","","e49c945d-e4cc-4129-b068-6ce315f57bc8","0,0,0","","point","0.8708627298615372,-24.29855807566629,102.9031152763547"
"34","","a8f5c21a-0219-4f9d-b91c-6a717ff73c9a","0,0,0","","point","2.702638433384148,-21.22623263749,102.9031152763547"
"35","","0ebde3ef-8f74-4350-a82f-2c79a3fa4c98","0,0,0","","point","2.298859942733035,-18.34620570919926,102.9031152763547"
"36","","d1944a55-872f-481c-b05e-daa2ca3f3e73","0,0,0","","point","0.2697503230371545,-18.35485235804352,102.9031152763547"
