"Object Count","Layer Name","Layer Color R,G,B","Group Names","Object Name","Object ID","Object Color R,G,B","Object Material","Object Category","Object Type","Attribute Keys","Attribute Texts","Object Keys","Object Texts"
"15","green","0,255,68","","","614c89bb-4860-4634-854d-1e9d5d98c3ba","0,0,0","","point","9.6236572265625,0,-23.03189086914062"
"16","green","0,255,68","","","5a38c60e-c820-4331-bac3-ad9874989217","0,0,0","","point","16.6922607421875,0,-29.93875122070312"
"17","green","0,255,68","","","71bc41e5-f96c-4308-bbeb-c6f36bef5b9f","0,0,0","","point","30.75830078125,0,-4.325286865234375"
"18","green","0,255,68","","","5746a36a-5975-4d7b-a9fb-1a6ee226910a","0,0,0","","point","29.0322265625,0,-13.37942504882812"
"19","red","255,0,9","Group03","","10125bf7-8c93-4942-a328-56c67ac81490","0,0,0","","point","28.1341552734375,0,7.620880126953125"
"20","red","255,0,9","Group02","","37633aa6-a508-4543-8851-0fb6f53b42e3","0,0,0","","point","15.773681640625,0,33.05645751953125"
"21","green","0,255,68","","","f4f595ef-fb18-408c-8211-17bbf1964da9","0,0,0","","point","14.8055419921875,0,17.37710571289062"
"22","red","255,0,9","Group02","","636c862d-1db2-48fd-b4c1-43800a4ff1ec","0,0,0","","point","29.187744140625,0,-22.07656860351562"
"23","red","255,0,9","Group02","","85167d7f-670c-4ac5-b365-3640755e1d29","0,0,0","","point","29.325927734375,0,-29.54037475585938"
"24","red","255,0,9","Group02","","c6f7fe5c-49fa-4ff2-a971-a7fca206c71e","0,0,0","","point","2.037353515625,0,-20.6026611328125"
"25","green","0,255,68","","","d044b5a6-1f55-44c6-aef6-0c44088df064","0,0,0","","point","-1.327392578125,0,-9.1199951171875"
"26","red","255,0,9","Group02","","f7d6bbd3-f766-4cbd-b537-9ba44bd0eb93","0,0,0","","point","0,0,0"
"27","red","255,0,9","Group02","","35d701cd-9475-4031-930f-37a598de6c34","0,0,0","","point","26.566162109375,0,19.7635498046875"
"28","green","0,255,68","","","e721cf49-987b-4d2e-8870-f31f1f621211","0,0,0","","point","33.960693359375,0,3.400360107421875"
"29","green","0,255,68","","","43c7e5cd-f83d-4cc1-8a38-8e2fc4e8bfb9","0,0,0","","point","32.569580078125,0,14.41049194335938"
"30","red","255,0,9","Group02","","cf830b50-9224-4163-a9dc-e365f417e5ec","0,0,0","","point","18.96875,0,-42.49246215820312"
"31","red","255,0,9","Group02","","09c93e96-689f-4287-aaa5-af26eed0f08a","0,0,0","","point","2.406494140625,0,10.64910888671875"
"32","green","0,255,68","","","2f8d05e9-694a-4485-af7b-7a45c124e17a","0,0,0","","point","9.5142822265625,0,-31.01150512695312"
"33","green","0,255,68","","","7e4418d7-e5ea-40e7-bc31-5e6f35d7afbd","0,0,0","","point","9.5479736328125,0,-40.1678466796875"
"34","green","0,255,68","","","fcb34304-d5af-4499-8c82-f5def12fa0b2","0,0,0","","point","26.4210205078125,0,32.03048706054688"
"35","green","0,255,68","","","8b9c5560-c6f5-4662-ad70-375d92ca6b56","0,0,0","","point","22.2452392578125,0,38.40493774414062"
"36","red","255,0,9","Group02","","c49b8420-c715-47f3-a4a0-b789c54a0809","0,0,0","","point","28.7958984375,0,-36.64404296875"
"37","red","255,0,9","Group02","","6621be7a-8a06-4770-9978-b6717381058b","0,0,0","","point","8.547119140625,0,38.11923217773438"
"38","red","255,0,9","Group02","","83653f41-437f-4f8c-8462-7e920bc1fc0b","0,0,0","","point","13.259765625,0,39.75381469726562"
"39","red","255,0,9","Group02","","0389ebd9-a8fd-4247-aecc-57788f058ba5","0,0,0","","point","-4.9560546875,0,-16.17974853515625"
"40","red","255,0,9","Group02","","8049a022-20c0-4fdd-965c-0fa1b13e149a","0,0,0","","point","38.7830810546875,0,-6.682220458984375"
"41","red","255,0,9","Group02","","01ae569e-469c-4d93-a685-3b0ffd7da473","0,0,0","","point","37.3450927734375,0,-15.2469482421875"
"42","red","255,0,9","Group02","","a90c7b1a-18b5-4c4e-804a-f6a0a2af1601","0,0,0","","point","38.388427734375,0,9.11492919921875"
"43","red","255,0,9","Group02","","d61caf7d-56bf-4787-b6d6-7a9a1381f02c","0,0,0","","point","31.68701171875,0,26.36123657226562"
"44","red","255,0,9","Group02","","b301bc4f-f26b-42b0-b223-bfa603d3def1","0,0,0","","point","43.83740234375,0,15.95846557617188"
"45","red","255,0,9","Group02","","e7c847e7-7d13-4537-ac34-fc46a8756339","0,0,0","","point","37.431640625,0,21.1019287109375"
"46","red","255,0,9","Group02","","5ca0bc65-8b18-4f81-aa5c-91cd5bad7e7c","0,0,0","","point","-8.0447998046875,0,-0.564117431640625"
"47","red","255,0,9","Group02","","b74a0855-41fe-4fd8-a7fe-25ab009e599e","0,0,0","","point","-7.8511962890625,0,-9.12213134765625"
"48","red","255,0,9","Group02","","412642e1-5901-44b5-b430-d17ddb7ab813","0,0,0","","point","6.4093017578125,0,21.34213256835938"
"49","red","255,0,9","Group02","","d6ab1878-4671-4ff6-a721-4636080abee6","0,0,0","","point","8.468505859375,0,31.00253295898438"
"50","red","255,0,9","Group02","","93d6d845-8b16-41bd-90e8-dc0b9486aa4b","0,0,0","","point","40.51416015625,0,2.046142578125"
"51","red","255,0,9","Group02","","e843a85d-bd81-4d9b-a98c-c95192292d0f","0,0,0","","point","36.7581787109375,0,-23.21731567382812"
"52","green","0,255,68","","","9d0a973f-e321-4240-82b0-604292554dbd","0,0,0","","point","36.8543701171875,0,-30.55917358398438"
"53","red","255,0,9","Group02","","cf963731-9893-4abd-83a0-ac25bbd1e895","0,0,0","","point","16.7239990234375,0,-50.44613647460938"
"54","red","255,0,9","Group02","","765c7aa2-a642-438a-a932-1b80f06ff20f","0,0,0","","point","8.4658203125,0,-48.71255493164062"
"55","red","255,0,9","Group02","","7ab1fe74-7f83-4a42-885d-be6f1222b4bd","0,0,0","","point","9.6397705078125,0,43.26473999023438"
"56","green","0,255,68","","","380fc2c5-9311-47b7-ab02-5ba7b8e4dfc9","0,0,0","","point","4.681640625,0,44.39419555664062"
"57","red","255,0,9","Group02","","e9ea078d-383a-4240-adc8-e4418136a70b","0,0,0","","point","28.02685546875,0,-44.47763061523438"
"58","green","0,255,68","","","fe81f5a3-6e0e-4290-b9e1-f1d635488bd6","0,0,0","","point","46.68115234375,0,-8.764495849609375"
"59","red","255,0,9","Group02","","d4c110ff-9b3e-4713-8266-6a9ad9a3ffb2","0,0,0","","point","0.092041015625,0,-30.06976318359375"
"60","red","255,0,9","Group02","","a34008d0-ce7d-40aa-b3a3-23b41b280f00","0,0,0","","point","0.1495361328125,0,-39.79876708984375"
"61","red","255,0,9","Group02","","63504b99-81f1-4d7f-9ae8-cc95090be0a8","0,0,0","","point","-0.1097412109375,0,-48.23684692382812"
"62","green","0,255,68","","","751025b8-e21e-4fa2-9844-8bc72930218e","0,0,0","","point","44.9210205078125,0,-17.30172729492188"
"63","green","0,255,68","","","16dde699-3c41-4b73-b66f-bcdd152c494f","0,0,0","","point","36.705810546875,0,-37.74612426757812"
"64","green","0,255,68","","","a42e9a89-ed5f-483c-a5b9-d9253c7d26ef","0,0,0","","point","3.5714111328125,0,39.32904052734375"
"65","green","0,255,68","","","2ad7ac6a-a5ed-4407-b8a5-0da2c64d19af","0,0,0","","point","5.251220703125,0,51.07199096679688"
"66","green","0,255,68","","","1c683292-4cd5-495f-9580-bfc077546aa2","0,0,0","","point","18.1474609375,0,44.57278442382812"
"67","green","0,255,68","","","1170a646-15bb-44d9-8bb6-6c43039d5cc0","0,0,0","","point","22.0213623046875,0,-55.58346557617188"
"68","green","0,255,68","","","f858d927-975a-4d8f-982b-c6033d154e0a","0,0,0","","point","29.4490966796875,0,-52.920166015625"
"69","green","0,255,68","","","e0fa87f3-b32f-47b9-9110-6ebf2fb915fc","0,0,0","","point","31.6201171875,0,37.43252563476562"
"70","red","255,0,9","","","d650c2e4-ae81-4d5c-b70a-b4bc85df2563","0,0,0","","point","28.7247314453125,0,43.71188354492188"
"71","green","0,255,68","","","d9ff5105-1ad3-4881-b6cc-ca7189af3c5b","0,0,0","","point","-8.1856689453125,0,-48.78311157226562"
"72","green","0,255,68","","","98cf4932-44b2-468a-8806-e5f10d7c04ff","0,0,0","","point","-6.143310546875,0,14.81842041015625"
"73","green","0,255,68","","","9254b58c-5abb-421d-93da-33507a5ba078","0,0,0","","point","51.6651611328125,0,11.22686767578125"
"74","green","0,255,68","","","b58069e9-47ff-4677-b47d-589f56e3b5c4","0,0,0","","point","-12.566162109375,0,-21.32266235351562"
"75","green","0,255,68","","","e9100e30-a35f-4793-9eb3-72ae50b7be79","0,0,0","","point","-1.921630859375,0,24.57119750976562"
"76","green","0,255,68","","","0491b2eb-8406-4cc9-aea0-81a1c0349a8d","0,0,0","","point","1.26953125,0,33.05511474609375"
"77","green","0,255,68","","","a87c2f9f-0fa3-427b-b2d5-ca0ce736ee4c","0,0,0","","point","-11.389892578125,0,6.4034423828125"
"78","green","0,255,68","","","8f55c0c4-c089-47ab-96f0-8be6a827852b","0,0,0","","point","-15.568115234375,0,-1.630157470703125"
"79","green","0,255,68","","","82a54a5a-3455-49da-ac69-307fe9891b15","0,0,0","","point","-15.707275390625,0,-11.51669311523438"
"80","green","0,255,68","","","825006a9-8324-45ae-9265-4b6430c62085","0,0,0","","point","12.3580322265625,0,49.37271118164062"
"81","green","0,255,68","","","a46aa315-727b-41f6-b6e2-0e5a58be46fd","0,0,0","","point","-8.831298828125,0,-40.9150390625"
"82","green","0,255,68","","","1e0d5853-307f-47eb-a8ee-72aeaff36dfd","0,0,0","","point","-9.897216796875,0,-31.24484252929688"
"83","red","255,0,9","","","f079c00a-c60c-443e-b99d-b44a1b5091dd","0,0,0","","point","24.7818603515625,0,50.52090454101562"
"84","green","0,255,68","","","7718d332-91c3-46c5-96c2-3d21c75aae49","0,0,0","","point","43.7021484375,0,-24.67904663085938"
"85","green","0,255,68","","","5897cc46-aa22-4f36-b379-a1d56e94fae5","0,0,0","","point","44.641845703125,0,-31.48312377929688"
"86","green","0,255,68","","","bf0c65d7-5108-4759-813c-c7c83c3f9732","0,0,0","","point","36.106689453125,0,-44.66439819335938"
"87","green","0,255,68","","","50dd65cf-27d4-4a21-9275-91f86b2732da","0,0,0","","point","37.98046875,0,-51.11334228515625"
"88","red","255,0,9","","","8ee11798-4eb2-46c9-9709-7ba0306db15e","0,0,0","","point","32.0845947265625,0,-61.49526977539062"
"89","green","0,255,68","","","56ec3838-1026-40f4-98bc-14f91d3687ac","0,0,0","","point","15.429931640625,0,-56.91323852539062"
"90","green","0,255,68","","","2ac86d1a-1dba-4363-8a78-7110703c668f","0,0,0","","point","7.748291015625,0,-56.27755737304688"
"91","green","0,255,68","","","9bebef94-2457-4386-bba7-04d9aa4bb480","0,0,0","","point","-0.81103515625,0,-55.88992309570312"
"92","red","255,0,9","","","37ae4b22-5bd5-46e0-9b82-41246281cce5","0,0,0","","point","-9.857421875,0,-55.75857543945312"
"93","green","0,255,68","","","2824f5c0-55a8-469f-8c64-cb9a0a2d5fc9","0,0,0","","point","36.53466796875,0,32.37908935546875"
"94","green","0,255,68","","","2af95cf1-82d4-4cba-aead-7e8212ce1a17","0,0,0","","point","41.83447265625,0,27.65664672851562"
"95","green","0,255,68","","","999b7968-0c6e-4c20-8b91-dfed30852d30","0,0,0","","point","48.57177734375,0,0.877349853515625"
"96","red","255,0,9","","","0a8d739d-cac7-4239-8df8-a8e63b9f0ec5","0,0,0","","point","-0.4666748046875,0,42.87112426757812"
"97","green","0,255,68","","","f5cff73c-2c56-444b-9b99-1692399115fd","0,0,0","","point","48.262939453125,0,25.19708251953125"
"98","red","255,0,9","","","8b72e49f-198f-4a03-9092-7f9283e66b60","0,0,0","","point","-2.120849609375,0,49.6514892578125"
"99","red","255,0,9","","","d96ddfd4-84e4-4932-8f33-f7bf590f98b6","0,0,0","","point","35.023193359375,0,43.56808471679688"
"100","red","255,0,9","","","680d4155-7e28-4348-82c1-4f87c235e446","0,0,0","","point","51.956298828125,0,-20.24630737304688"
"101","red","255,0,9","","","7f17b444-5f6b-4154-9cd0-67d308a897a8","0,0,0","","point","45.060791015625,0,-38.95663452148438"
"102","red","255,0,9","","","7f9925dc-f825-48c3-92c0-8537f7e4c16a","0,0,0","","point","-15.398681640625,0,-51.96939086914062"
"103","red","255,0,9","","","29b34f48-b8e2-4c81-b598-fe2640daf2b8","0,0,0","","point","24.62548828125,0,-64.27468872070312"
"104","red","255,0,9","","","cc8c6cc2-cf35-4b90-b229-6c5fde509c91","0,0,0","","point","55.871337890625,0,22.0843505859375"
"105","red","255,0,9","","","5c9521d6-c059-4c08-a7c5-2383c42fcb43","0,0,0","","point","39.5203857421875,0,-58.13043212890625"
"106","red","255,0,9","","","76f69d8a-59f2-41e2-95f2-8b601840d71d","0,0,0","","point","-13.676513671875,0,20.28631591796875"
"107","red","255,0,9","","","fb870995-09e4-4c19-a8f0-c17fed586d72","0,0,0","","point","60.1248779296875,0,6.819305419921875"
"108","red","255,0,9","","","f9ba37f9-c2fa-4884-831e-72b2b883a42d","0,0,0","","point","-22.136962890625,0,-25.86508178710938"
"109","red","255,0,9","","","0c1c65f9-2651-4dfe-b28c-da1bad648a3a","0,0,0","","point","-9.1943359375,0,28.98538208007812"
"110","red","255,0,9","","","7fde0f77-5d56-4ded-9d39-e7d89930d549","0,0,0","","point","-5.0235595703125,0,37.21432495117188"
"111","red","255,0,9","","","9509139e-eb87-4260-a0fb-73c55bfee516","0,0,0","","point","17.6383056640625,0,56.47662353515625"
"112","red","255,0,9","","","78f13a36-e599-4443-b45b-4c524e75873c","0,0,0","","point","41.093505859375,0,37.98721313476562"
"113","red","255,0,9","","","65e3a150-268d-4428-b84a-5daffa3f508b","0,0,0","","point","47.24169921875,0,32.4793701171875"
"114","red","255,0,9","","","c109a154-55ea-45ad-8f14-1ea2bb360eae","0,0,0","","point","57.136962890625,0,-2.505889892578125"
"115","red","255,0,9","","","7c5cb595-fd76-42dc-ad6d-413be6e2506d","0,0,0","","point","54.4791259765625,0,-11.58761596679688"
"116","red","255,0,9","","","84d2cdc5-b41c-4b92-9541-2e12aa644187","0,0,0","","point","49.66552734375,0,-28.16055297851562"
"117","red","255,0,9","","","55047440-45a8-4bfe-ba02-fc7a7ae7efa0","0,0,0","","point","43.122314453125,0,-46.63558959960938"
"118","red","255,0,9","","","7a472a3e-2bcb-4eab-9de4-7af267d28fdd","0,0,0","","point","-17.327880859375,0,-43.92959594726562"
"119","red","255,0,9","","","38819514-8070-434d-a954-df71a034c0da","0,0,0","","point","-19.5126953125,0,-35.0546875"
"120","red","255,0,9","","","4a9bfd6b-5288-4a41-a63e-1cf29d67f9c9","0,0,0","","point","16.41015625,0,-64.21963500976562"
"121","red","255,0,9","","","cdd79a0d-e7da-44df-9d44-32c20fc67a10","0,0,0","","point","7.902587890625,0,-63.76315307617188"
"122","red","255,0,9","","","d6003a61-d77a-48e1-b426-b105fb07ad7e","0,0,0","","point","-1.002685546875,0,-63.47952270507812"
"123","red","255,0,9","","","885c6189-cb99-425e-ab0a-d875ae63545f","0,0,0","","point","-10.6649169921875,0,-63.33673095703125"
"124","red","255,0,9","","","9322f0d9-53f4-4e33-8585-c83048b7a611","0,0,0","","point","-24.9703369140625,0,-16.13375854492188"
"125","red","255,0,9","","","ecceab12-2bdc-4dbd-a0f1-0bbacb0aca05","0,0,0","","point","-18.410400390625,0,11.65863037109375"
"126","red","255,0,9","","","bbc11612-64d2-4807-a2a0-6971268c8079","0,0,0","","point","-23.06494140625,0,2.5186767578125"
"127","red","255,0,9","","","70557871-643f-4868-8e70-f39751f1aac7","0,0,0","","point","63.4124755859375,0,16.32745361328125"
"128","red","255,0,9","","","1185ee03-81d7-4f35-afaf-322f06a0993a","0,0,0","","point","36.837890625,0,-66.05538940429688"
"129","red","255,0,9","","","380aedc3-e090-4ace-9943-a289ea2c80a3","0,0,0","","point","-28.78955078125,0,-6.682464599609375"
